,XS,X,Y,Z,sta
0,7999.325,2590024.24125959,156928.59686719612,20.19,3570.46
0,7999.325,2590018.580864529,156925.76334857792,20.53,3576.79
0,7999.325,2590013.358635911,156923.14917026352,20.81,3582.6299999999997
0,7999.325,2590008.780243698,156920.85728790567,20.79,3587.75
0,7999.325,2589999.5698062377,156916.24666519358,22.13,3598.0499999999997
0,7999.325,2589997.468395749,156915.194727002,22.18,3600.3999999999996
0,7999.325,2589995.071893575,156913.9950698303,22.48,3603.08
0,7999.325,2589975.5869001523,156904.24114081127,22.48,3624.87
0,7999.325,2589971.643402172,156902.26707807728,22.91,3629.2799999999997
0,7999.325,2589963.649100143,156898.26523661648,22.51,3638.22
0,7999.325,2589953.052625978,156892.96078233124,23.47,3650.0699999999997
0,7999.325,2589946.551666722,156889.7064884364,22.5,3657.3399999999997
0,7999.325,2589943.4040220757,156888.13081931538,22.91,3660.8599999999997
0,7999.325,2589935.49914177,156884.1737411819,23.13,3669.7
0,7999.325,2589928.4616521765,156880.65086732327,23.31,3677.5699999999997
0,7999.325,2589921.56723734,156877.19961478832,23.96,3685.2799999999997
0,7999.325,2589914.198887372,156873.51111661864,24.25,3693.5199999999995
0,7999.325,2589905.17772,156868.99524,24.8,3703.6099999999997
0,7854.521,2592953.82713,158908.48821,29.01,0.0
0,7854.521,2592943.2921736026,158895.82821024887,28.19,16.470000000000255
0,7854.521,2592911.4314463306,158857.54074287764,27.4,66.2800000000002
0,7854.521,2592896.207890637,158839.2463898675,27.35,90.07999999999993
0,7854.521,2592891.8199245846,158833.97331164693,28.96,96.94000000000005
0,7854.521,2592888.2187221246,158829.64569788866,28.16,102.57000000000016
0,7854.521,2592883.1783179706,158823.58857596765,27.12,110.45000000000027
0,7854.521,2592871.4216392464,158809.46041595394,26.46,128.82999999999993
0,7854.521,2592842.6567947287,158774.8933128083,24.45,173.80000000000018
0,7854.521,2592836.925573762,158768.0060269692,24.74,182.76000000000022
0,7854.521,2592825.46952828,158754.23914199392,24.79,200.67000000000007
0,7854.521,2592823.064462339,158751.34894168645,24.47,204.4300000000003
0,7854.521,2592817.2372945924,158744.34635530313,23.8,213.53999999999996
0,7854.521,2592815.337548357,158742.06340452834,23.31,216.51000000000022
0,7854.521,2592813.456991477,158739.8035138624,22.03,219.45000000000027
0,7854.521,2592811.3461623266,158737.2669018904,22.19,222.75
0,7854.521,2592797.8752344735,158721.0787054873,21.62,243.80999999999995
0,7854.521,2592796.288914385,158719.17240315684,21.88,246.28999999999996
0,7854.521,2592793.768712308,158716.14384219632,22.02,250.23000000000002
0,7854.521,2592791.9585164,158713.96850526278,22.67,253.05999999999995
0,7854.521,2592791.843380264,158713.83014460976,22.68,253.24000000000024
0,7854.521,2592786.329638664,158707.20420667078,23.2,261.8600000000001
0,7854.521,2592784.365927909,158704.84438886654,22.96,264.9300000000003
0,7854.521,2592781.813743572,158701.7773943913,23.16,268.9200000000001
0,7854.521,2592771.6689707446,158689.58628351983,23.25,284.7800000000002
0,7854.521,2592769.7116564414,158687.23415241853,23.22,287.84000000000015
0,7854.521,2592722.544219601,158630.5524048989,22.21,361.5799999999999
0,7854.521,2592717.1392176845,158624.05714091,21.97,370.0300000000002
0,7854.521,2592708.6511259177,158613.8568861014,21.79,383.3000000000002
0,7854.521,2592706.2140777167,158610.92825227918,21.41,387.1100000000001
0,7854.521,2592705.017941198,158609.49083882838,21.12,388.98
0,7854.521,2592699.331495395,158602.6573599099,20.46,397.8699999999999
0,7854.521,2592698.429595667,158601.5735347946,20.43,399.2800000000002
0,7854.521,2592696.5938139507,158599.36745104924,20.83,402.1500000000001
0,7854.521,2592696.0181332733,158598.67564778417,20.92,403.0500000000002
0,7854.521,2592694.1439728457,158596.42344382114,21.55,405.98
0,7854.521,2592690.645113617,158592.21881731,21.71,411.4500000000003
0,7854.521,2592669.089070472,158566.31462838387,19.56,445.1500000000001
0,7854.521,2592666.997430677,158563.80107652073,19.5,448.4200000000001
0,7854.521,2592666.6904009823,158563.43211477934,19.84,448.9000000000001
0,7854.521,2592663.2619027253,158559.3120420006,21.13,454.2600000000002
0,7854.521,2592663.025234002,158559.0276339916,21.15,454.6300000000001
0,7854.521,2592658.1575340517,158553.17805305013,19.33,462.24000000000024
0,7854.521,2592655.7140893987,158550.24173252497,18.35,466.05999999999995
0,7854.521,2592655.605349715,158550.1110585749,18.31,466.23
0,7854.521,2592654.6075032074,158548.9119329154,17.93,467.78999999999996
0,7854.521,2592653.616053152,158547.72049395886,17.82,469.34000000000015
0,7854.521,2592651.6075672326,158545.306869234,16.7,472.48
0,7854.521,2592650.39863781,158543.8540823773,16.31,474.3699999999999
0,7854.521,2592648.6588028735,158541.76329917615,16.69,477.09000000000015
0,7854.521,2592591.7495696796,158473.37470307059,15.42,566.06
0,7854.521,2592586.1398813003,158466.63346458744,15.22,574.8299999999999
0,7854.521,2592566.5603418145,158443.10446687145,14.68,605.44
0,7854.521,2592562.6904883715,158438.45401158946,14.89,611.4900000000002
0,7854.521,2592558.168196827,158433.01951260705,14.99,618.56
0,7854.521,2592555.8590776655,158430.24461284373,14.81,622.1700000000001
0,7854.521,2592553.217343001,158427.07000452728,14.3,626.3000000000002
0,7854.521,2592526.3586411714,158394.79353885938,14.02,668.29
0,7854.521,2592517.8769458565,158384.60097075373,13.71,681.5500000000002
0,7854.521,2592514.819441814,158380.92672674582,13.62,686.3299999999999
0,7854.521,2592511.3397719413,158376.7451603435,12.9,691.77
0,7854.521,2592507.7961375485,158372.48672691174,12.91,697.31
0,7854.521,2592496.109819796,158358.4431206304,12.67,715.5799999999999
0,7854.521,2592485.907478901,158346.18282943245,12.25,731.5300000000002
0,7854.521,2592481.2444654135,158340.57922298522,12.15,738.8200000000002
0,7854.521,2592478.596334297,158337.3969279658,12.45,742.96
0,7854.521,2592476.088925124,158334.3837404112,12.05,746.8800000000001
0,7854.521,2592452.198177009,158305.67390490999,11.47,784.23
0,7854.521,2592447.3560628663,158299.8550707803,11.48,791.8000000000002
0,7854.521,2592444.720724654,158296.68814916676,11.66,795.9200000000001
0,7854.521,2592443.4798129713,158295.19692879537,11.68,797.8600000000001
0,7854.521,2592439.22617241,158290.08527133663,12.07,804.5100000000002
0,7854.521,2592438.094000411,158288.7247249153,11.97,806.2800000000002
0,7854.521,2592436.373354831,158286.65700182298,12.31,808.9700000000003
0,7854.521,2592434.486401499,158284.38942445407,12.08,811.9200000000001
0,7854.521,2592434.025856957,158283.835981842,12.03,812.6399999999999
0,7854.521,2592430.7572699995,158279.90807663687,11.28,817.75
0,7854.521,2592428.4097721255,158277.0870566559,11.27,821.4200000000001
0,7854.521,2592424.8149661175,158272.76712960057,10.78,827.04
0,7854.521,2592423.6060366947,158271.3143427439,11.17,828.9300000000003
0,7854.521,2592422.45467534,158269.93073621372,11.28,830.73
0,7854.521,2592419.844922935,158266.79456141195,11.58,834.81
0,7854.521,2592415.975069492,158262.14410612997,11.38,840.8600000000001
0,7854.521,2592415.51452495,158261.5906635179,11.04,841.5799999999999
0,7854.521,2592411.906926038,158257.25536305667,10.24,847.2200000000003
0,7854.521,2592410.6468249997,158255.74108257642,10.42,849.19
0,7854.521,2592406.6810247772,158250.97532675025,10.4,855.3899999999999
0,7854.521,2592403.796224938,158247.50862372186,10.79,859.9000000000001
0,7854.521,2592399.9775431105,158242.91966206345,11.38,865.8699999999999
0,7854.521,2592393.6962272744,158235.37131977102,11.19,875.69
0,7854.521,2592390.0246638423,158230.95915228032,10.69,881.4300000000001
0,7854.521,2592386.9671597998,158227.2849082724,10.5,886.21
0,7854.521,2592379.022766451,158217.7380232142,10.51,898.6300000000001
0,7854.521,2592377.615547017,158216.0469485662,10.66,900.8300000000002
0,7854.521,2592349.3368328493,158182.0640348444,10.1,945.0400000000002
0,7854.521,2592347.9615956754,158180.41139371114,9.63,947.19
0,7854.521,2592343.6631799503,158175.2459293318,9.31,953.9100000000001
0,7854.521,2592341.232528201,158172.32498221254,9.37,957.71
0,7854.521,2592339.435125197,158170.16501868487,9.85,960.52
0,7854.521,2592339.15368131,158169.82680375528,9.83,960.96
0,7854.521,2592335.104727212,158164.9611207908,9.45,967.2900000000002
0,7854.521,2592329.859636595,158158.65802437556,9.31,975.49
0,7854.521,2592327.8511506757,158156.2443996507,8.56,978.6300000000001
0,7854.521,2592304.299414515,158127.94195940558,8.41,1015.45
0,7854.521,2592303.467875759,158126.94268802268,8.61,1016.75
0,7854.521,2592302.6619228106,158125.97416345155,8.97,1018.01
0,7854.521,2592301.165153049,158124.17547496234,9.15,1020.3500000000001
0,7854.521,2592293.4894106826,158114.9514314278,9.43,1032.3500000000001
0,7854.521,2592291.7239899384,158112.82990141487,9.07,1035.1100000000001
0,7854.521,2592288.0972016705,158108.4715408448,9.11,1040.7800000000002
0,7854.521,2592285.6025854014,158105.47372669607,9.2,1044.68
0,7854.521,2592284.783839549,158104.48982871906,9.24,1045.96
0,7854.521,2592278.214683374,158096.5955847941,8.91,1056.23
0,7854.521,2592276.833049748,158094.9352569579,8.9,1058.39
0,7854.521,2592271.7094917186,158088.77820789858,8.96,1066.4
0,7854.521,2592267.6640338916,158085.75557570055,8.76,1071.45
0,7854.521,2592267.4156822474,158085.57004548536,8.75,1071.76
0,7854.521,2592262.3845586134,158081.81156241655,8.96,1078.0400000000002
0,7854.521,2592260.3336547115,158080.27944192992,9.0,1080.6000000000001
0,7854.521,2592256.1837788476,158077.17929188273,8.64,1085.7800000000002
0,7854.521,2592226.3575474946,158054.8977115242,9.02,1123.01
0,7854.521,2592223.849997021,158053.02445483545,9.26,1126.14
0,7854.521,2592222.5681820824,158052.0668795313,9.28,1127.74
0,7854.521,2592216.3593909736,158047.4286241518,9.06,1135.49
0,7854.521,2592213.331103181,158045.16635249575,8.89,1139.27
0,7854.521,2592211.432414803,158043.74794407646,9.06,1141.64
0,7854.521,2592209.2773634377,158042.13802059635,9.72,1144.3300000000002
0,7854.521,2592206.473393259,158040.0433246185,10.15,1147.8300000000002
0,7854.521,2592172.385127235,158014.57780637368,9.51,1190.38
0,7854.521,2592170.614620351,158013.25515548483,9.12,1192.5900000000001
0,7854.521,2592168.4355349555,158011.62727746778,8.66,1195.3100000000002
0,7854.521,2592165.0627593985,158009.1076574487,8.57,1199.52
0,7854.521,2592160.528339053,158005.72023481026,8.38,1205.18
0,7854.521,2592152.57307509,157999.77728307887,8.49,1215.1100000000001
0,7854.521,2592146.7408171194,157995.42031544496,8.34,1222.39
0,7854.521,2592132.160172193,157984.52789636023,8.41,1240.5900000000001
0,7854.521,2592117.9640717474,157973.92274986673,8.83,1258.3100000000002
0,7854.521,2592112.4362448244,157969.79320636755,8.89,1265.21
0,7854.521,2592105.3061492285,157964.4666937382,8.83,1274.1100000000001
0,7854.521,2592031.473608764,157909.31035621898,8.61,1366.27
0,7854.521,2592029.3506027716,157907.72437212148,8.88,1368.92
0,7854.521,2592028.4292982845,157907.03611487162,8.84,1370.0700000000002
0,7854.521,2592019.536707148,157900.39293619906,8.64,1381.17
0,7854.521,2592016.6766575663,157898.25634630164,8.82,1384.74
0,7854.521,2592014.994275459,157896.99952871495,9.05,1386.8400000000001
0,7854.521,2592013.8246193277,157896.1257412499,9.04,1388.3000000000002
0,7854.521,2591999.9489726173,157885.75998858246,8.51,1405.6200000000001
0,7854.521,2591997.914091402,157884.2398377871,8.71,1408.16
0,7854.521,2591995.5587564525,157882.48029316572,8.52,1411.1000000000001
0,7854.521,2591989.36598803,157877.85400747752,8.13,1418.8300000000002
0,7854.521,2591978.758969413,157869.93007183567,5.67,1432.0700000000002
0,7854.521,2591977.1967574568,157868.76302693374,5.39,1434.02
0,7854.521,2591973.99222011,157866.36908867335,5.75,1438.02
0,7854.521,2591971.3965448593,157864.42999868243,6.17,1441.26
0,7854.521,2591961.1820820672,157856.79932047747,6.02,1454.01
0,7854.521,2591956.3592533604,157853.19644339557,6.13,1460.0300000000002
0,7854.521,2591947.4586508805,157846.54727987738,6.22,1471.14
0,7854.521,2591945.9525183276,157845.42212889498,6.52,1473.02
0,7854.521,2591945.1674066777,157844.8356140212,6.63,1474.0
0,7854.521,2591943.8295123354,157843.83614479747,6.96,1475.67
0,7854.521,2591942.611788144,157842.92644825854,7.3,1477.19
0,7854.521,2591941.9067899277,157842.39978184126,7.39,1478.0700000000002
0,7854.521,2591937.396403612,157839.03031373976,7.62,1483.7
0,7854.521,2591906.933163472,157817.53153974115,7.72,1521.01
0,7854.521,2591890.524176354,157807.10758934982,7.11,1540.45
0,7854.521,2591885.9070385178,157804.17451277366,6.74,1545.92
0,7854.521,2591883.90656015,157802.90369166114,6.2,1548.2900000000002
0,7854.521,2591836.165186107,157772.57557262137,5.68,1604.8500000000001
0,7854.521,2591833.734225053,157771.03128367453,5.38,1607.73
0,7854.521,2591833.0336355823,157770.58622817943,5.25,1608.5600000000002
0,7854.521,2591830.374771929,157768.89716214378,5.82,1611.71
0,7854.521,2591828.652841182,157767.80329080642,5.9,1613.75
0,7854.521,2591827.015318805,157766.76304061306,6.15,1615.69
0,7854.521,2591821.9254940967,157763.52968563055,6.35,1621.72
0,7854.521,2591819.5198555533,157762.0014830269,6.52,1624.5700000000002
0,7854.521,2591817.215507054,157760.53762579602,6.6,1627.3000000000002
0,7854.521,2591814.1936874096,157758.61798884123,6.86,1630.88
0,7854.521,2591811.2393944613,157756.74124880164,7.14,1634.38
0,7854.521,2591807.348168607,157754.26931406377,6.92,1638.99
0,7854.521,2591804.1322097117,157752.22634847782,7.15,1642.8000000000002
0,7854.521,2591795.455029281,157746.71409487585,7.24,1653.0800000000002
0,7854.521,2591792.044931135,157744.5478006587,7.03,1657.1200000000001
0,7854.521,2591787.318062418,157741.54501659537,7.08,1662.72
0,7854.521,2591772.217405034,157731.95219393587,6.89,1680.6100000000001
0,7854.521,2591770.579882657,157730.91194374248,7.34,1682.5500000000002
0,7854.521,2591768.967682791,157729.8877798923,7.68,1684.46
0,7854.521,2591767.0347311194,157728.65985569498,7.92,1686.75
0,7854.521,2591754.28062642,157720.55770083834,7.86,1701.8600000000001
0,7854.521,2591752.1282129865,157719.19036166664,7.2,1704.41
0,7854.521,2591750.0602079225,157717.87664363894,6.55,1706.8600000000001
0,7854.521,2591747.0552699524,157715.96773091296,6.27,1710.42
0,7854.521,2591745.2151674875,157714.798789974,6.59,1712.6000000000001
0,7854.521,2591741.5349625577,157712.4609080961,6.8,1716.96
0,7854.521,2591740.5727071404,157711.84962705465,6.97,1718.1000000000001
0,7854.521,2591734.1829935354,157707.79050645474,6.62,1725.67
0,7854.521,2591732.2753643743,157706.57866860062,6.45,1727.93
0,7854.521,2591726.7888203277,157703.09329424138,6.32,1734.43
0,7854.521,2591724.172160859,157701.43103877772,6.75,1737.5300000000002
0,7854.521,2591660.806797539,157661.17764598574,6.84,1812.6000000000001
0,7854.521,2591638.3626119695,157646.91978379924,6.64,1839.19
0,7854.521,2591634.167515983,157644.25481294302,7.08,1844.16
0,7854.521,2591594.4196145744,157619.00461623896,6.49,1891.25
0,7854.521,2591592.4106953694,157617.72843301203,6.63,1893.63
0,7854.521,2591591.169892331,157616.9402021954,6.68,1895.1000000000001
0,7854.521,2591588.367534449,157615.159980215,6.46,1898.42
0,7854.521,2591586.637162865,157614.06074676322,5.67,1900.4700000000003
0,7854.521,2591585.337273968,157613.23498114583,5.73,1902.0100000000002
0,7854.521,2591584.526953616,157612.72021816354,6.2,1902.9700000000003
0,7854.521,2591581.893412474,157611.0472384711,5.62,1906.0900000000001
0,7854.521,2591558.1577788442,157595.9689727816,5.49,1934.21
0,7854.521,2591555.633968583,157594.36570057634,6.38,1937.2
0,7854.521,2591554.8489707424,157593.86702393726,6.59,1938.13
0,7854.521,2591551.101239117,157591.48624514416,6.82,1942.5700000000002
0,7854.521,2591550.518821364,157591.11625925064,6.79,1943.2600000000002
0,7854.521,2591546.5685096504,157588.606789712,6.27,1947.94
0,7854.521,2591544.7959338813,157587.48074568826,6.47,1950.04
0,7854.521,2591541.4533624314,157585.35734838631,6.53,1954.0
0,7854.521,2591539.7398725217,157584.26883916336,6.85,1956.0300000000002
0,7854.521,2591536.836224595,157582.42427181016,7.31,1959.4700000000003
0,7854.521,2591534.8863912495,157581.18562338402,7.59,1961.7800000000002
0,7854.521,2591532.134678389,157579.43757409,7.59,1965.04
0,7854.521,2591527.585067249,157576.54739442904,7.17,1970.43
0,7854.521,2591500.996430715,157559.65673407272,6.9,2001.93
0,7854.521,2591495.5267683426,157556.1820839423,6.65,2008.41
0,7854.521,2591492.867904689,157554.49301790664,6.93,2011.56
0,7854.521,2591490.2934494056,157552.857573015,7.07,2014.6100000000001
0,7854.521,2591469.807538019,157539.84372136905,7.4,2038.88
0,7854.521,2591465.5871195216,157537.16266416965,7.0,2043.88
0,7854.521,2591464.7936808444,157536.65862541617,7.04,2044.8200000000002
0,7854.521,2591460.7842832715,157534.1116210767,7.87,2049.57
0,7854.521,2591459.0792341987,157533.02847396815,8.06,2051.59
0,7854.521,2591457.078755831,157531.75765285562,8.08,2053.96
0,7854.521,2591454.5380638954,157530.14365642157,8.27,2056.9700000000003
0,7854.521,2591443.750674216,157523.29087421988,8.02,2069.75
0,7854.521,2591434.6683336096,157517.52123912674,8.19,2080.51
0,7854.521,2591411.3294193186,157502.69499281398,8.32,2108.16
0,7854.521,2591408.3751263707,157500.8182527744,8.47,2111.66
0,7854.521,2591406.1298637297,157499.3919303443,8.47,2114.32
0,7854.521,2591402.441217963,157497.048686352,8.57,2118.69
0,7854.521,2591400.1368694636,157495.58482912113,8.74,2121.42
0,7854.521,2591393.4939307487,157491.36484508927,8.89,2129.29
0,7854.521,2591388.4885144103,157488.18511125076,8.72,2135.2200000000003
0,7854.521,2591388.015827539,157487.88483284443,8.77,2135.78
0,7854.521,2591381.01837367,157483.4396400078,8.79,2144.07
0,7854.521,2591373.7423721803,157478.817497396,8.7,2152.69
0,7854.521,2591368.087011394,157475.22488074878,8.57,2159.3900000000003
0,7854.521,2591362.043372106,157471.38560683923,8.31,2166.55
0,7854.521,2591360.7209499166,157470.67765779112,8.39,2168.05
0,7854.521,2591352.8214735207,157466.44919794457,8.71,2177.01
0,7854.521,2591348.5631620265,157464.16979380857,8.83,2181.84
0,7854.521,2591346.711722246,157463.17874853202,8.91,2183.94
0,7854.521,2591344.4282798506,157461.95645935764,8.99,2186.53
0,7854.521,2591336.334843097,157457.62417572024,9.39,2195.71
0,7854.521,2591335.7970439224,157457.3363006637,9.41,2196.32
0,7854.521,2591333.3637230685,157456.03378401455,9.64,2199.08
0,7854.521,2591322.625372343,157450.28572141068,9.73,2211.26
0,7854.521,2591319.090004001,157448.39329685882,10.01,2215.27
0,7854.521,2591282.7665187884,157428.94993238593,9.75,2256.4700000000003
0,7854.521,2591204.1244100276,157386.85410444948,9.66,2345.67
0,7854.521,2591197.159469902,157383.12588650445,9.52,2353.57
0,7854.521,2591183.388284489,157375.75439735234,9.47,2369.19
0,7854.521,2591180.8932489757,157374.41884586064,9.85,2372.02
0,7854.521,2591179.914630806,157373.89500764303,9.84,2373.13
0,7854.521,2591176.2293840055,157371.9223556164,9.34,2377.31
0,7854.521,2591160.2805527556,157363.3852084486,9.14,2395.4
0,7854.521,2591154.179617861,157360.11947829925,9.4,2402.32
0,7854.521,2591150.7324133175,157358.27424637962,9.49,2406.23
0,7854.521,2591144.8871534397,157355.14537486373,9.49,2412.86
0,7854.521,2591122.449466579,157343.13484996482,8.92,2438.31
0,7854.521,2591098.3983821957,157330.26069989635,8.03,2465.59
0,7854.521,2591024.693446182,157290.80765936399,7.5,2549.19
0,7854.521,2591024.102748729,157290.49146872814,7.51,2549.86
0,7854.521,2591015.815351617,157286.05536129986,7.97,2559.26
0,7854.521,2591015.55086022,157285.9137834032,7.99,2559.56
0,7854.521,2590998.173775425,157276.61211559348,8.81,2579.27
0,7854.521,2590996.172457187,157275.54084284217,8.95,2581.54
0,7854.521,2590993.0161931803,157273.85134660886,9.21,2585.12
0,7854.521,2590990.397728348,157272.44972543206,9.26,2588.09
0,7854.521,2590987.796896276,157271.0575427817,9.37,2591.04
0,7854.521,2590976.652992075,157265.09239406962,9.96,2603.6800000000003
0,7854.521,2590968.2421656447,157260.59021695622,10.33,2613.2200000000003
0,7854.521,2590964.583367984,157258.63172271926,10.59,2617.37
0,7854.521,2590959.037865023,157255.6633061529,10.53,2623.66
0,7854.521,2590958.041614094,157255.13002940887,10.87,2624.79
0,7854.521,2590954.5767767904,157253.2753589628,12.08,2628.7200000000003
0,7854.521,2590953.8009353587,157252.86006379928,12.23,2629.6
0,7854.521,2590948.846129852,157250.20783786877,12.87,2635.2200000000003
0,7854.521,2590945.4165580682,157248.37204447557,13.64,2639.11
0,7854.521,2590934.087509889,157242.30779123586,13.22,2651.96
0,7854.521,2590933.1177080995,157241.78867228146,13.05,2653.06
0,7854.521,2590928.4450267493,157239.28746277402,11.43,2658.36
0,7854.521,2590923.3667919235,157236.56916715842,11.74,2664.12
0,7854.521,2590919.9813020397,157234.75697008133,11.63,2667.96
0,7854.521,2590911.270718693,157230.09433801842,11.69,2677.84
0,7854.521,2590899.0600325232,157223.55815845652,11.68,2691.69
0,7854.521,2590893.5850606016,157220.62749599593,11.81,2697.9
0,7854.521,2590892.483013113,157220.03758809323,11.96,2699.15
0,7854.521,2590890.3406327963,157218.89080713037,12.54,2701.58
0,7854.521,2590888.736051653,157218.03190122405,13.01,2703.4
0,7854.521,2590885.9941575024,157216.56421036215,12.9,2706.51
0,7854.521,2590882.264828802,157214.5679620194,12.78,2710.7400000000002
0,7854.521,2590880.9511881964,157213.8647917994,12.62,2712.23
0,7854.521,2590876.401936165,157211.4296519771,12.35,2717.3900000000003
0,7854.521,2590872.760771264,157209.48059626657,12.11,2721.52
0,7854.521,2590860.3208592166,157202.82171586092,11.61,2735.63
0,7854.521,2590858.9278711914,157202.0760722719,11.27,2737.21
0,7854.521,2590851.8659508866,157198.29594243143,9.64,2745.2200000000003
0,7854.521,2590851.3193353326,157198.0033481117,9.26,2745.84
0,7854.521,2590849.767652469,157197.1727577847,8.19,2747.6
0,7854.521,2590847.77515061,157196.1062042966,6.85,2749.86
0,7854.521,2590843.234714959,157193.6757837375,4.29,2755.01
0,7854.521,2590842.661650265,157193.3690316281,3.81,2755.66
0,7854.521,2590837.8214576966,157190.77815611946,0.83,2761.15
0,7854.521,2590834.559397131,157189.03202872747,-0.21,2764.85
0,7854.521,2590833.5014315424,157188.46571714088,-0.38,2766.05
0,7854.521,2590829.03152693,157186.07305068756,-0.56,2771.12
0,7854.521,2590812.7124077245,157177.3376944644,-5.51,2789.63
0,7854.521,2590771.9542834195,157155.52054059107,-7.46,2835.86
0,7854.521,2590770.4554988355,157154.7182658434,-10.65,2837.56
0,7854.521,2590638.2098002466,157083.92931751977,-10.65,2987.56
0,7854.521,2590633.695813735,157081.5130547503,-7.6,2992.6800000000003
0,7854.521,2590613.717896868,157070.81920429022,-7.18,3015.34
0,7854.521,2590575.4283589367,157050.32344411893,-1.66,3058.77
0,7854.521,2590572.563035467,157048.7896835719,-1.19,3062.02
0,7854.521,2590570.0503671938,157047.44469355376,-1.12,3064.87
0,7854.521,2590565.606911721,157045.06618489008,0.1,3069.91
0,7854.521,2590564.6459263116,157044.55178519894,0.4,3071.0
0,7854.521,2590560.749086393,157042.465870855,1.1,3075.42
0,7854.521,2590557.407678409,157040.67727009402,1.55,3079.21
0,7854.521,2590557.3459637496,157040.64423525147,1.57,3079.28
0,7854.521,2590553.1581832943,157038.40258522122,2.96,3084.03
0,7854.521,2590549.3935890743,157036.3874598256,4.43,3088.3
0,7854.521,2590545.8934862516,157034.51391232666,5.13,3092.27
0,7854.521,2590539.1665883837,157030.9131144886,6.03,3099.9
0,7854.521,2590536.67155287,157029.57756299688,6.97,3102.73
0,7854.521,2590535.4196269237,157028.90742761942,7.98,3104.15
0,7854.521,2590532.9069586503,157027.56243760127,8.86,3107.0
0,7854.521,2590532.0870353193,157027.12354612167,8.84,3107.9300000000003
0,7854.521,2590527.405537589,157024.617617351,9.96,3113.2400000000002
0,7854.521,2590526.5238995985,157024.14569102885,10.31,3114.2400000000002
0,7854.521,2590525.43066849,157023.56050238936,10.81,3115.48
0,7854.521,2590520.696272481,157021.02625803938,11.65,3120.85
0,7854.521,2590515.044972961,157018.00121031434,11.4,3127.26
0,7854.521,2590513.8106797743,157017.34051346334,11.31,3128.66
0,7854.521,2590510.7778450865,157015.7170869151,11.15,3132.1
0,7854.521,2590507.5951319407,157014.01343289213,10.81,3135.71
0,7854.521,2590506.8281068886,157013.60285699184,10.85,3136.58
0,7854.521,2590500.9475814914,157010.45510842305,12.24,3143.25
0,7854.521,2590495.948694085,157007.77928617643,12.2,3148.92
0,7854.521,2590493.7181499684,157006.58531258136,12.61,3151.4500000000003
0,7854.521,2590490.658866141,157004.94772824348,12.96,3154.92
0,7854.521,2590490.2885781853,157004.74951918816,13.01,3155.34
0,7854.521,2590486.762026223,157002.86181389954,13.26,3159.34
0,7854.521,2590432.470758762,156973.80059098106,12.17,3220.92
0,7854.521,2590430.2666637856,156972.6207751757,11.88,3223.42
0,7854.521,2590427.3043601373,156971.03510273324,12.34,3226.78
0,7854.521,2590404.8049586173,156958.99154299177,12.58,3252.3
0,7854.521,2590394.348732049,156953.39449681097,12.53,3264.16
0,7854.521,2590382.587678847,156947.099004323,11.52,3277.5
0,7854.521,2590381.308948424,156946.45888831277,11.44,3278.9300000000003
0,7854.521,2590376.0330676604,156943.81785022846,10.84,3284.83
0,7854.521,2590369.3622082532,156940.47850376932,10.25,3292.29
0,7854.521,2590367.2965668016,156939.4444702143,9.95,3294.6
0,7854.521,2590364.050558806,156937.8195603421,9.85,3298.23
0,7854.521,2590362.0743390624,156936.83029014443,10.17,3300.44
0,7854.521,2590358.2649743073,156934.92337112082,10.4,3304.7000000000003
0,7854.521,2590358.104015233,156934.84279707758,10.42,3304.88
0,7854.521,2590353.2215899834,156932.39871776567,11.14,3310.34
0,7854.521,2590349.2691504955,156930.4201773703,10.72,3314.76
0,7854.521,2590346.6401522844,156929.1041346639,10.77,3317.7000000000003
0,7854.521,2590343.9843275608,156927.77466295028,11.0,3320.67
0,7854.521,2590340.631013516,156926.09603704925,10.97,3324.42
0,7854.521,2590337.689039327,156924.62332259206,11.65,3327.71
0,7854.521,2590336.01685339,156923.78624780942,12.05,3329.58
0,7854.521,2590335.1584049943,156923.35651957875,12.17,3330.54
0,7854.521,2590325.116347201,156918.3295945471,11.64,3341.77
0,7854.521,2590320.7793943696,156916.15857171512,11.3,3346.62
0,7854.521,2590314.6271808683,156913.07885272868,11.36,3353.5
0,7854.521,2590310.44224494,156910.9839276042,11.16,3358.1800000000003
0,7854.521,2590306.5702849897,156909.04567423044,11.27,3362.51
0,7854.521,2590298.1109914253,156904.81106062408,11.26,3371.9700000000003
0,7854.521,2590294.7934460635,156903.150340066,11.52,3375.6800000000003
0,7854.521,2590270.282955937,156890.88070381337,11.87,3403.09
0,7854.521,2590267.1710805036,156889.3229389772,12.07,3406.57
0,7854.521,2590264.7030413663,156888.08747031403,12.04,3409.33
0,7854.521,2590263.2275831867,156887.34887491757,12.19,3410.98
0,7854.521,2590259.570235335,156885.5180536015,12.44,3415.07
0,7854.521,2590258.774382135,156885.119659721,12.52,3415.96
0,7854.521,2590256.181152607,156883.82152235752,12.89,3418.86
0,7854.521,2590254.0350316176,156882.74720178085,12.98,3421.26
0,7854.521,2590247.4714782606,156879.46157135058,13.34,3428.6
0,7854.521,2590241.3460912714,156876.39528137134,13.88,3435.45
0,7854.521,2590231.2324961117,156871.3325456538,14.53,3446.76
0,7854.521,2590229.0684907814,156870.24927240566,14.6,3449.1800000000003
0,7854.521,2590213.3123858552,156862.36196883867,14.62,3466.8
